event_id,org_id,admin_email,user_id,event_type,event_date,event_time,session_id,platform,feature_module,duration_sec
EVT-0010611,9da0365b,admin@company054.io,9da036-U08,settings_changed,2025-03-13,08:45:21,SES-488558,web,Reports,492
EVT-0010612,9da0365b,admin@company054.io,9da036-U06,login,2025-03-13,09:57:58,SES-871910,mobile_android,Analytics,335
EVT-0010613,9da0365b,admin@company054.io,9da036-U06,feature_used,2025-03-13,19:02:17,SES-992654,mobile_android,Integrations,461
EVT-0010614,9da0365b,admin@company054.io,9da036-U11,dashboard_view,2025-03-13,22:57:08,SES-343444,mobile_android,Users,185
EVT-0010615,9da0365b,admin@company054.io,9da036-U09,feature_used,2025-03-13,19:15:23,SES-612739,mobile_android,Integrations,371
EVT-0010616,9da0365b,admin@company054.io,9da036-U07,settings_changed,2025-03-13,10:39:26,SES-464431,web,Integrations,598
EVT-0010617,6715bd6f,admin@company055.com.br,6715bd-U05,feature_used,2025-03-17,09:31:44,SES-559803,mobile_ios,Users,103
EVT-0010618,6715bd6f,admin@company055.com.br,6715bd-U07,api_call,2025-03-17,14:31:18,SES-822307,mobile_ios,Integrations,583
EVT-0010619,6715bd6f,admin@company055.com.br,6715bd-U10,user_invited,2025-03-17,09:44:59,SES-452544,web,Users,447
EVT-0010620,6715bd6f,admin@company055.com.br,6715bd-U01,login,2025-03-17,16:00:16,SES-397979,web,Dashboard,553
EVT-0010621,6715bd6f,admin@company055.com.br,6715bd-U04,integration_connected,2025-03-17,19:48:06,SES-101976,web,Settings,487
EVT-0010622,6715bd6f,admin@company055.com.br,6715bd-U01,feature_used,2025-03-17,18:27:01,SES-358305,mobile_ios,Dashboard,232
EVT-0010623,6715bd6f,admin@company055.com.br,6715bd-U01,login,2025-03-17,18:51:44,SES-580334,web,Dashboard,94
EVT-0010624,6715bd6f,admin@company055.com.br,6715bd-U06,report_generated,2025-03-17,15:17:48,SES-796092,web,Users,92
EVT-0010625,6715bd6f,admin@company055.com.br,6715bd-U03,api_call,2025-03-17,09:15:12,SES-162025,mobile_ios,Reports,543
EVT-0010626,6715bd6f,admin@company055.com.br,6715bd-U01,dashboard_view,2025-03-17,20:35:55,SES-157550,mobile_android,Users,365
EVT-0010627,6715bd6f,admin@company055.com.br,6715bd-U04,feature_used,2025-03-17,12:06:56,SES-282472,mobile_android,Analytics,30
EVT-0010628,6715bd6f,admin@company055.com.br,6715bd-U03,user_invited,2025-03-17,18:55:46,SES-560726,mobile_ios,Dashboard,530
EVT-0010629,6715bd6f,admin@company055.com.br,6715bd-U02,api_call,2025-03-16,17:40:42,SES-370126,web,Analytics,397
EVT-0010630,6715bd6f,admin@company055.com.br,6715bd-U03,settings_changed,2025-03-16,16:34:29,SES-626453,web,Users,36
EVT-0010631,6715bd6f,admin@company055.com.br,6715bd-U03,api_call,2025-03-16,10:22:12,SES-915989,mobile_android,Dashboard,330
EVT-0010632,6715bd6f,admin@company055.com.br,6715bd-U03,report_generated,2025-03-16,08:20:12,SES-949743,mobile_ios,Integrations,68
EVT-0010633,6715bd6f,admin@company055.com.br,6715bd-U04,login,2025-03-16,10:22:06,SES-460826,mobile_android,Analytics,405
EVT-0010634,6715bd6f,admin@company055.com.br,6715bd-U02,session_start,2025-03-16,13:45:19,SES-530037,mobile_android,Reports,199
EVT-0010635,6715bd6f,admin@company055.com.br,6715bd-U10,login,2025-03-16,20:42:56,SES-402771,mobile_ios,Analytics,564
EVT-0010636,6715bd6f,admin@company055.com.br,6715bd-U06,login,2025-03-16,15:04:53,SES-891077,web,Reports,519
EVT-0010637,6715bd6f,admin@company055.com.br,6715bd-U04,integration_connected,2025-03-16,09:16:27,SES-358771,mobile_ios,Dashboard,477
EVT-0010638,6715bd6f,admin@company055.com.br,6715bd-U07,integration_connected,2025-03-16,16:17:34,SES-828142,mobile_ios,Dashboard,474
EVT-0010639,6715bd6f,admin@company055.com.br,6715bd-U07,report_generated,2025-03-16,08:27:36,SES-965953,web,Users,295
EVT-0010640,6715bd6f,admin@company055.com.br,6715bd-U09,user_invited,2025-03-16,22:31:13,SES-577759,web,Users,194
EVT-0010641,6715bd6f,admin@company055.com.br,6715bd-U02,session_start,2025-03-16,15:25:50,SES-226572,mobile_android,Dashboard,210
EVT-0010642,6715bd6f,admin@company055.com.br,6715bd-U03,user_invited,2025-03-16,12:46:58,SES-187785,mobile_android,Reports,194
EVT-0010643,6715bd6f,admin@company055.com.br,6715bd-U06,dashboard_view,2025-03-15,12:22:35,SES-948633,mobile_ios,Analytics,132
EVT-0010644,6715bd6f,admin@company055.com.br,6715bd-U09,report_generated,2025-03-15,17:37:36,SES-116188,web,Analytics,116
EVT-0010645,6715bd6f,admin@company055.com.br,6715bd-U01,report_generated,2025-03-15,14:15:55,SES-711093,web,Analytics,109
EVT-0010646,6715bd6f,admin@company055.com.br,6715bd-U10,session_start,2025-03-15,08:28:46,SES-344320,mobile_ios,Integrations,575
EVT-0010647,6715bd6f,admin@company055.com.br,6715bd-U04,settings_changed,2025-03-15,08:55:13,SES-729942,web,Settings,5
EVT-0010648,6715bd6f,admin@company055.com.br,6715bd-U08,feature_used,2025-03-15,21:55:54,SES-168819,mobile_android,Reports,502
EVT-0010649,6715bd6f,admin@company055.com.br,6715bd-U01,export_data,2025-03-15,12:20:03,SES-809007,mobile_ios,Integrations,520
EVT-0010650,6715bd6f,admin@company055.com.br,6715bd-U03,login,2025-03-15,10:16:16,SES-519209,mobile_ios,Users,217
EVT-0010651,6715bd6f,admin@company055.com.br,6715bd-U10,feature_used,2025-03-15,12:11:09,SES-440134,mobile_android,Settings,527
EVT-0010652,6715bd6f,admin@company055.com.br,6715bd-U04,login,2025-03-15,12:54:41,SES-237447,web,Dashboard,333
EVT-0010653,6715bd6f,admin@company055.com.br,6715bd-U04,api_call,2025-03-15,10:59:51,SES-306475,web,Reports,97
EVT-0010654,6715bd6f,admin@company055.com.br,6715bd-U04,login,2025-03-15,09:54:37,SES-329011,mobile_android,Users,531
EVT-0010655,6715bd6f,admin@company055.com.br,6715bd-U03,report_generated,2025-03-15,14:29:11,SES-358905,mobile_ios,Settings,107
EVT-0010656,6715bd6f,admin@company055.com.br,6715bd-U10,settings_changed,2025-03-14,11:26:06,SES-396565,mobile_android,Dashboard,402
EVT-0010657,6715bd6f,admin@company055.com.br,6715bd-U03,session_start,2025-03-14,15:35:34,SES-257038,web,Dashboard,352
EVT-0010658,6715bd6f,admin@company055.com.br,6715bd-U04,dashboard_view,2025-03-14,22:34:59,SES-991530,mobile_ios,Dashboard,320
EVT-0010659,6715bd6f,admin@company055.com.br,6715bd-U07,session_start,2025-03-14,08:19:32,SES-651048,web,Dashboard,406
EVT-0010660,6715bd6f,admin@company055.com.br,6715bd-U05,feature_used,2025-03-13,09:52:59,SES-551551,web,Analytics,488
EVT-0010661,6715bd6f,admin@company055.com.br,6715bd-U08,dashboard_view,2025-03-13,08:34:47,SES-552974,mobile_android,Dashboard,271
EVT-0010662,6715bd6f,admin@company055.com.br,6715bd-U01,user_invited,2025-03-13,13:59:01,SES-154267,web,Reports,383
EVT-0010663,6715bd6f,admin@company055.com.br,6715bd-U07,settings_changed,2025-03-13,20:05:19,SES-899840,web,Settings,469
EVT-0010664,6715bd6f,admin@company055.com.br,6715bd-U02,settings_changed,2025-03-13,21:09:05,SES-844989,web,Dashboard,319
EVT-0010665,6715bd6f,admin@company055.com.br,6715bd-U04,integration_connected,2025-03-13,19:50:52,SES-190009,web,Settings,107
EVT-0010666,6715bd6f,admin@company055.com.br,6715bd-U09,export_data,2025-03-13,19:16:57,SES-972727,mobile_android,Users,600
EVT-0010667,6715bd6f,admin@company055.com.br,6715bd-U10,report_generated,2025-03-13,20:09:39,SES-206906,web,Users,564
EVT-0010668,6715bd6f,admin@company055.com.br,6715bd-U08,feature_used,2025-03-12,16:55:23,SES-803763,mobile_ios,Integrations,92
EVT-0010669,6715bd6f,admin@company055.com.br,6715bd-U10,report_generated,2025-03-12,16:37:43,SES-808819,web,Analytics,478
EVT-0010670,6715bd6f,admin@company055.com.br,6715bd-U07,session_start,2025-03-12,21:27:51,SES-160867,web,Integrations,246
EVT-0010671,6715bd6f,admin@company055.com.br,6715bd-U08,api_call,2025-03-11,14:09:26,SES-387750,mobile_android,Analytics,410
EVT-0010672,6715bd6f,admin@company055.com.br,6715bd-U02,integration_connected,2025-03-11,18:41:03,SES-169939,mobile_android,Analytics,350
EVT-0010673,6715bd6f,admin@company055.com.br,6715bd-U01,export_data,2025-03-11,13:02:56,SES-957590,web,Users,515
EVT-0010674,6715bd6f,admin@company055.com.br,6715bd-U09,user_invited,2025-03-11,09:54:06,SES-831678,mobile_ios,Analytics,480
EVT-0010675,6715bd6f,admin@company055.com.br,6715bd-U07,feature_used,2025-03-11,08:14:19,SES-788339,mobile_android,Analytics,39
EVT-0010676,6715bd6f,admin@company055.com.br,6715bd-U09,report_generated,2025-03-11,14:12:30,SES-414733,mobile_android,Dashboard,389
EVT-0010677,6715bd6f,admin@company055.com.br,6715bd-U03,report_generated,2025-03-11,18:22:02,SES-772840,mobile_android,Dashboard,473
EVT-0010678,6715bd6f,admin@company055.com.br,6715bd-U07,report_generated,2025-03-11,09:36:35,SES-978453,web,Users,561
EVT-0010679,6715bd6f,admin@company055.com.br,6715bd-U04,integration_connected,2025-03-11,17:14:00,SES-178600,mobile_android,Integrations,265
EVT-0010680,6715bd6f,admin@company055.com.br,6715bd-U10,feature_used,2025-03-11,08:28:04,SES-718646,web,Dashboard,499
EVT-0010681,6715bd6f,admin@company055.com.br,6715bd-U02,dashboard_view,2025-03-10,15:04:16,SES-410007,web,Reports,297
EVT-0010682,6715bd6f,admin@company055.com.br,6715bd-U03,api_call,2025-03-10,21:29:20,SES-988288,mobile_android,Settings,211
EVT-0010683,6715bd6f,admin@company055.com.br,6715bd-U02,dashboard_view,2025-03-10,20:03:07,SES-587691,mobile_android,Settings,7
EVT-0010684,6715bd6f,admin@company055.com.br,6715bd-U03,feature_used,2025-03-10,17:05:43,SES-239247,mobile_android,Analytics,357
EVT-0010685,6715bd6f,admin@company055.com.br,6715bd-U05,login,2025-03-10,17:32:58,SES-789832,mobile_ios,Settings,89
EVT-0010686,6715bd6f,admin@company055.com.br,6715bd-U01,export_data,2025-03-10,17:56:12,SES-412754,web,Analytics,65
EVT-0010687,6715bd6f,admin@company055.com.br,6715bd-U04,export_data,2025-03-10,12:40:21,SES-320306,web,Analytics,492
EVT-0010688,6715bd6f,admin@company055.com.br,6715bd-U05,report_generated,2025-03-10,10:05:27,SES-479588,web,Analytics,374
EVT-0010689,6715bd6f,admin@company055.com.br,6715bd-U08,session_start,2025-03-10,20:05:12,SES-505810,mobile_android,Users,539
EVT-0010690,6715bd6f,admin@company055.com.br,6715bd-U10,integration_connected,2025-03-10,11:52:54,SES-564001,web,Integrations,65
EVT-0010691,6715bd6f,admin@company055.com.br,6715bd-U07,export_data,2025-03-10,17:57:24,SES-802157,web,Dashboard,539
EVT-0010692,6715bd6f,admin@company055.com.br,6715bd-U02,feature_used,2025-03-10,20:48:40,SES-987025,web,Integrations,509
EVT-0010693,6715bd6f,admin@company055.com.br,6715bd-U04,dashboard_view,2025-03-09,09:43:20,SES-879513,web,Dashboard,56
EVT-0010694,6715bd6f,admin@company055.com.br,6715bd-U09,settings_changed,2025-03-09,20:13:17,SES-797612,web,Analytics,125
EVT-0010695,6715bd6f,admin@company055.com.br,6715bd-U03,dashboard_view,2025-03-09,19:34:55,SES-867008,web,Integrations,542
EVT-0010696,6715bd6f,admin@company055.com.br,6715bd-U03,session_start,2025-03-09,09:16:22,SES-425752,mobile_android,Analytics,332
EVT-0010697,6715bd6f,admin@company055.com.br,6715bd-U05,export_data,2025-03-09,11:11:05,SES-261318,mobile_ios,Integrations,372
EVT-0010698,6715bd6f,admin@company055.com.br,6715bd-U04,report_generated,2025-03-08,22:44:17,SES-406178,web,Users,192
EVT-0010699,6715bd6f,admin@company055.com.br,6715bd-U03,login,2025-03-08,15:32:41,SES-771947,web,Analytics,343
EVT-0010700,6715bd6f,admin@company055.com.br,6715bd-U01,api_call,2025-03-08,17:35:44,SES-794363,mobile_ios,Users,58
EVT-0010701,6715bd6f,admin@company055.com.br,6715bd-U09,dashboard_view,2025-03-08,14:40:29,SES-268461,web,Reports,416
EVT-0010702,6715bd6f,admin@company055.com.br,6715bd-U10,export_data,2025-03-08,13:06:47,SES-145883,mobile_android,Reports,530
EVT-0010703,6715bd6f,admin@company055.com.br,6715bd-U06,dashboard_view,2025-03-08,13:51:13,SES-402678,web,Dashboard,439
EVT-0010704,6715bd6f,admin@company055.com.br,6715bd-U08,session_start,2025-03-08,12:04:22,SES-401715,web,Integrations,313
EVT-0010705,6715bd6f,admin@company055.com.br,6715bd-U07,dashboard_view,2025-03-08,15:17:23,SES-434647,mobile_android,Reports,505
EVT-0010706,6715bd6f,admin@company055.com.br,6715bd-U09,login,2025-03-08,09:33:31,SES-202002,mobile_ios,Analytics,237
EVT-0010707,6715bd6f,admin@company055.com.br,6715bd-U01,login,2025-03-08,14:12:18,SES-137149,mobile_android,Analytics,184
EVT-0010708,6715bd6f,admin@company055.com.br,6715bd-U10,session_start,2025-03-08,10:24:51,SES-256045,web,Settings,117
EVT-0010709,6715bd6f,admin@company055.com.br,6715bd-U02,integration_connected,2025-03-07,15:37:29,SES-564347,mobile_android,Dashboard,139
EVT-0010710,6715bd6f,admin@company055.com.br,6715bd-U04,feature_used,2025-03-07,16:45:32,SES-431704,web,Settings,581
EVT-0010711,6715bd6f,admin@company055.com.br,6715bd-U01,settings_changed,2025-03-07,15:23:22,SES-264160,web,Analytics,254
EVT-0010712,6715bd6f,admin@company055.com.br,6715bd-U04,integration_connected,2025-03-07,18:56:01,SES-210474,web,Reports,176
EVT-0010713,6715bd6f,admin@company055.com.br,6715bd-U10,login,2025-03-07,21:03:50,SES-208527,web,Users,171
EVT-0010714,6715bd6f,admin@company055.com.br,6715bd-U05,session_start,2025-03-07,11:17:06,SES-760559,mobile_ios,Users,523
EVT-0010715,6715bd6f,admin@company055.com.br,6715bd-U03,report_generated,2025-03-07,09:55:10,SES-187914,mobile_ios,Analytics,110
EVT-0010716,6715bd6f,admin@company055.com.br,6715bd-U01,api_call,2025-03-07,16:56:52,SES-100287,mobile_ios,Analytics,402
EVT-0010717,6715bd6f,admin@company055.com.br,6715bd-U07,integration_connected,2025-03-07,17:50:45,SES-983880,web,Dashboard,410
EVT-0010718,6715bd6f,admin@company055.com.br,6715bd-U02,settings_changed,2025-03-07,21:03:01,SES-675133,web,Dashboard,363
EVT-0010719,6715bd6f,admin@company055.com.br,6715bd-U03,api_call,2025-03-07,14:00:25,SES-661803,web,Analytics,500
EVT-0010720,6715bd6f,admin@company055.com.br,6715bd-U05,settings_changed,2025-03-07,15:46:01,SES-604249,mobile_ios,Integrations,345
EVT-0010721,6715bd6f,admin@company055.com.br,6715bd-U03,report_generated,2025-03-07,12:38:59,SES-748829,mobile_ios,Users,564
EVT-0010722,6715bd6f,admin@company055.com.br,6715bd-U10,feature_used,2025-03-07,14:56:14,SES-696717,web,Settings,35
EVT-0010723,6715bd6f,admin@company055.com.br,6715bd-U01,feature_used,2025-03-07,14:36:18,SES-186424,mobile_android,Dashboard,576
EVT-0010724,6715bd6f,admin@company055.com.br,6715bd-U08,login,2025-03-07,19:57:04,SES-465199,web,Integrations,361
EVT-0010725,6715bd6f,admin@company055.com.br,6715bd-U01,user_invited,2025-03-07,11:48:55,SES-452414,mobile_ios,Analytics,448
EVT-0010726,6715bd6f,admin@company055.com.br,6715bd-U08,api_call,2025-03-07,18:21:14,SES-127453,mobile_ios,Dashboard,326
EVT-0010727,6715bd6f,admin@company055.com.br,6715bd-U07,feature_used,2025-03-07,20:56:56,SES-461558,web,Integrations,418
EVT-0010728,6715bd6f,admin@company055.com.br,6715bd-U03,settings_changed,2025-03-06,20:46:13,SES-308481,mobile_ios,Analytics,554
EVT-0010729,6715bd6f,admin@company055.com.br,6715bd-U06,dashboard_view,2025-03-06,21:07:08,SES-587276,mobile_ios,Integrations,107
EVT-0010730,6715bd6f,admin@company055.com.br,6715bd-U07,report_generated,2025-03-06,14:47:50,SES-754803,mobile_ios,Reports,30
EVT-0010731,6715bd6f,admin@company055.com.br,6715bd-U06,user_invited,2025-03-06,18:26:00,SES-449697,web,Reports,70
EVT-0010732,6715bd6f,admin@company055.com.br,6715bd-U10,feature_used,2025-03-06,20:17:25,SES-492941,mobile_android,Reports,548
EVT-0010733,6715bd6f,admin@company055.com.br,6715bd-U03,integration_connected,2025-03-06,14:38:02,SES-265069,mobile_android,Users,407
EVT-0010734,6715bd6f,admin@company055.com.br,6715bd-U02,session_start,2025-03-06,15:45:26,SES-931474,web,Reports,523
EVT-0010735,6715bd6f,admin@company055.com.br,6715bd-U10,dashboard_view,2025-03-06,08:08:41,SES-141338,mobile_android,Users,323
EVT-0010736,6715bd6f,admin@company055.com.br,6715bd-U01,report_generated,2025-03-06,16:37:37,SES-343728,mobile_android,Dashboard,23
EVT-0010737,6715bd6f,admin@company055.com.br,6715bd-U04,dashboard_view,2025-03-05,17:01:34,SES-431428,mobile_android,Integrations,574
EVT-0010738,6715bd6f,admin@company055.com.br,6715bd-U03,integration_connected,2025-03-05,16:17:55,SES-247641,web,Analytics,529
EVT-0010739,6715bd6f,admin@company055.com.br,6715bd-U07,integration_connected,2025-03-05,10:51:03,SES-576126,mobile_android,Dashboard,540
EVT-0010740,6715bd6f,admin@company055.com.br,6715bd-U01,report_generated,2025-03-04,13:48:26,SES-343564,mobile_android,Integrations,100
EVT-0010741,6715bd6f,admin@company055.com.br,6715bd-U02,user_invited,2025-03-04,17:03:43,SES-737536,mobile_android,Reports,457
EVT-0010742,6715bd6f,admin@company055.com.br,6715bd-U04,report_generated,2025-03-04,18:32:23,SES-490719,mobile_android,Settings,492
EVT-0010743,6715bd6f,admin@company055.com.br,6715bd-U05,api_call,2025-03-04,22:16:47,SES-997905,web,Integrations,374
EVT-0010744,6715bd6f,admin@company055.com.br,6715bd-U03,report_generated,2025-03-04,16:26:05,SES-730783,web,Settings,155
EVT-0010745,6715bd6f,admin@company055.com.br,6715bd-U07,login,2025-03-04,14:21:30,SES-554712,web,Users,451
EVT-0010746,6715bd6f,admin@company055.com.br,6715bd-U08,report_generated,2025-03-04,16:11:52,SES-422315,web,Users,477
EVT-0010747,6715bd6f,admin@company055.com.br,6715bd-U09,user_invited,2025-03-04,16:59:02,SES-375936,web,Integrations,556
EVT-0010748,6715bd6f,admin@company055.com.br,6715bd-U08,api_call,2025-03-04,18:38:10,SES-443053,mobile_android,Settings,163
EVT-0010749,6715bd6f,admin@company055.com.br,6715bd-U05,dashboard_view,2025-03-04,22:38:22,SES-402678,web,Users,377
EVT-0010750,6715bd6f,admin@company055.com.br,6715bd-U08,dashboard_view,2025-03-04,15:27:10,SES-523935,mobile_android,Settings,184
EVT-0010751,6715bd6f,admin@company055.com.br,6715bd-U09,session_start,2025-03-04,10:23:31,SES-548843,mobile_ios,Dashboard,349
EVT-0010752,6715bd6f,admin@company055.com.br,6715bd-U02,settings_changed,2025-03-04,14:58:23,SES-736080,web,Analytics,280
EVT-0010753,6715bd6f,admin@company055.com.br,6715bd-U04,login,2025-03-04,17:59:38,SES-462165,web,Reports,110
EVT-0010754,6715bd6f,admin@company055.com.br,6715bd-U10,export_data,2025-03-03,09:55:41,SES-480664,web,Analytics,339
EVT-0010755,6715bd6f,admin@company055.com.br,6715bd-U09,user_invited,2025-03-03,20:50:23,SES-375736,web,Reports,520
EVT-0010756,6715bd6f,admin@company055.com.br,6715bd-U09,login,2025-03-03,14:31:06,SES-733276,web,Settings,296
EVT-0010757,6715bd6f,admin@company055.com.br,6715bd-U03,integration_connected,2025-03-03,09:32:54,SES-791132,mobile_android,Integrations,482
EVT-0010758,6715bd6f,admin@company055.com.br,6715bd-U06,user_invited,2025-03-03,14:42:58,SES-597294,web,Settings,378
EVT-0010759,6715bd6f,admin@company055.com.br,6715bd-U03,settings_changed,2025-03-03,21:52:43,SES-147866,mobile_android,Users,364
EVT-0010760,6715bd6f,admin@company055.com.br,6715bd-U09,user_invited,2025-03-03,09:50:15,SES-786444,web,Dashboard,486
EVT-0010761,6715bd6f,admin@company055.com.br,6715bd-U05,session_start,2025-03-03,13:52:56,SES-144639,web,Dashboard,318
EVT-0010762,6715bd6f,admin@company055.com.br,6715bd-U02,api_call,2025-03-03,21:22:40,SES-158741,web,Users,444
EVT-0010763,6715bd6f,admin@company055.com.br,6715bd-U01,export_data,2025-03-03,08:31:49,SES-787978,mobile_ios,Reports,390
